Koliko dugo si u braku?;Kako dolgo ste že poroèeni?
Imaš li djecu?;Imaš otroke?
Je li ona tvoja majka?;Je ona tvoja mati?
Tko je tvoj otac?;Kdo je vaš oèe?
Imaš li curu?;Imaš punco?
Imaš li deèka?;Imaš fanta?
Jeste li u rodu?;Sta v sorodu?
Koliko godina imaš?;Koliko si star?
Koliko godina ima tvoja sestra?;Koliko je stara tvoja sestra?

Jesi li u braku?;Ali ste poroèeni?
