Gospodin;G.
Gospoða;Ga.
Gospoðica;Gdè.
Djeèak;Fant
Djevojèica;Punca
Dijete;Dojenèek
Žena;Ženska
Muškarac;Moški
Prijatelj;Prijatelj
Prijateljica;Prijateljica
Deèko;Fant
Djevojka;Punca
Gospodin;Gospod
Dama;Gospa
Susjed;Sosed
Susjeda;Soseda

Ljudi;Ljudje
