Glava;Glava
Kosa;Lasje
Lice;Obraz
Èelo;Èelo
Obrva;Obrv
Oko;Oko
Trepavice;Trepalnice
Uho;Uho
Nos;Nos
Obraz;Lice
Usta;Usta
Zubi;Zobje
Jezik;Jezik
Usne;Ustnice
Èeljust;Èeljust
Brada;Brada
Vrat;Vrat
Grlo;Grlo

Dijelovi tijela;Deli telesa
