Vulkan;Vulkan
Kanjon;Soteska
Êuma;Gozd
Dßungla;Dßungla
Moüvara;Moüvirje
Planina;Gora
Planinski lanac;Gorovje
Brdo;Hrib
Slap;Slap
Rijeka;Reka
Jezero;Jezero
Pustinja;PuÁüava
Poluotok;Polotok
Otok;Otok
Plaßa;Plaßa
Ocean;Ocean
More;Morje
Zaljev;Zaliv
Obala;Obala
;
