Odgovor;Odgovor
Istina;Resnica
Laž;Laž
Ništa;Niè
Nešto;Nekaj
Isti;Enako
Drukèiji;Razlièno
Vuci;Vleci
Gurni;Potisni
Dug;Dolgo
Kratak;Kratko
Hladan;Mrzlo
Vruæ;Vroèe
Svijetao;Svetlo
Taman;Temno
Mokar;Mokro
Suh;Suho
Prazan;Prazno
Pun;Polno

Pitanje;Vprašanje
