Helikopter;Helikopter
Avion;Letalo
Vlak;Vlak
Brod;Èoln
Bicikl;Kolo
Kamion;Tovornjak
Automobil;Avto
Autobus;Avtobus
Tramvaj;Tramvaj
Motocikl;Motorno kolo
Skuter;Skuter
Trajekt;Trajekt
Taksi;Taksi
Podzemna željeznica;Podzemna
Kola hitne pomoæi;Reševalna vozila
Vatrogasni kamion;Gasilski avto
Policijski automobil;Policijski avto
Traktor;Traktor

Prijevoz;Prevoz
